石連一線,ㄕ,Qawale,中,2,I5,7.8,2,15,1,https://boardgamegeek.com/boardgame/368465/qawale,烏嘎嘎,,990,100,抽象,棋類,,,綠色,v,,,,大自然沿路疊石意象化為雙人對弈。選一疊石堆壓上自己的棋子然後移動整疊——石堆愈高走得愈遠、掌控力愈強，但走向也等於提前告訴對手你的意圖。大石堆快速鋪開布局還是保留小堆留下迂迴空間？每次選擇都是短期效率與長期隱蔽之間的取捨。,
坦帕尼主題樂園,ㄊ,Tenpenny Parks,中,1-4,H2,7.6,3,45-75,2.23,https://boardgamegeek.com/boardgame/294702/tenpenny-parks,烏嘎嘎,,,,策略,中策,板塊拼放,,黃色,,https://www.youtube.com/watch?v=8WB0IihaJxw,XIAN在玩桌遊,,五個月時間將平凡林地改造成令人屏息的主題樂園。石器猛瑪象衝天車、西部礦坑滑車、魔法飛毯、星際梭——每塊多格拼圖板塊落定樂園便多一分輪廓。手中僅有三名工人，現在清樹騰空間還是搶購人氣飲食攤衝刺���感軌道？五輪一晃而過，計畫永遠趕不上變化。,
咻咻蹦蹦,ㄒ,Shooting Bang,中,2-6,H4,8,N/A,10-20,N/A,https://boardgamegeek.com/boardgame/369946/shooting-bang,烏嘎嘎,,,,陣營,心機,,,綠色,,https://youtu.be/KdyUZD0XpuE?si=GZNbcZEmywkNPLlG,逸馬的桌遊小教室,,4-8人陣營射擊派對遊戲。一卡三用：血量、位置與行動。每輪暗選行動後同時揭曉，與隊友合作殲滅敵方陣營。最後存活的玩家獲勝。快節奏的西部槍戰氛圍。,
兇手就是你吧？,ㄒ,Surprise ending,中,3-6,H4,4.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/375146/surprise-ending,烏嘎嘎,,580,100,小品,吹牛,心機,,綠色,v,https://youtu.be/Mgd6yrDMIBA?si=IUydI7HUA-YeCmyl,逸馬的桌遊小教室,,豪宅謀殺案包裝的派對卡牌，目標不是找出真兇而是把鍋甩得比別人漂亮。翻開他人證據牌全桌30秒討論為何形跡可疑，被指控者30秒替自己辯護。某張原本不起眼的線索可能瞬間變成致命證據，桌面氣氛在笑聲中驟然翻轉。披著兇案外衣的即興喜劇。,
人勞,ㄖ,Jinrou,中,5-7,H4,6.2,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/339301/jinrou,烏嘎嘎,,,,陣營,心機,吹牛,,綠色,,,,,3-6人職場狼人殺。人勞（與人狼同音）設定在辦公室，每位員工有職務能力與秘密目標。六輪內完成專案同時暗中達成個人勝利條件。日式職場狼人殺，辦公室政治的另類詮釋。,
繞著地球跑,ㄖ,Map It! World Edition,中,2-6,E4,6.2,4,20,1.11,https://boardgamegeek.com/boardgame/91425/map-it-world-edition,烏嘎嘎,,590,100,小品,知識,純卡牌,,綠色,v,https://www.youtube.com/watch?v=upmk-aH6U5E,新天鵝堡桌遊,,"檀香山！你知道檀香山在哪裡？縱使不知道檀香山的確切位置，或許你知道它在芝加哥的東邊或西邊？約翰尼斯堡呢？你知道它大約在北邊或南邊？
只要你擁有基礎的地理概念，就能將紙牌擺放在正確的方位上，還不熟悉世界地理的玩家則能藉由遊戲更加了解我們的世界！
即使將紙牌放錯位置也別擔心，只要對手沒發現或沒提出質疑⋯⋯

你也可以期待下一張牌正好是你上次度假的地方！",
下一站：倫敦,ㄒ,Next Station: London,中,1-4,J5,7.4,4,25-30,1.41,https://boardgamegeek.com/boardgame/353545/next-station-london,烏嘎嘎,,550,100,紙筆,地圖擴張,,,綠色,v,,,,倫敦地下鐵網絡路線規劃，彩色鉛筆在玩家之間傳遞。翻牌同步行動，所有人同時在地圖上延伸路線。眼前這張牌可以立刻多吃一個景點，但同樣的格子若留到後面或許能成為跨越泰晤士河的關鍵跳板。下一筆就會把自己堵死的懸念感讓人緊張刺激，玩完立刻想再���一場。,
拚動奇蹟,ㄆ,Animals Gathering,中,2-5,I5,N/A,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/370418/animals-gathering,烏嘎嘎,,,,策略,輕策,運氣,,綠色,,,,,2-5人魔法森林復育遊戲。黑暗魔法讓水晶森林的動物滅絕，玩家用法術石在動物索引卡上拼放復育動物。動物復育後提供特殊能力與分數。擲骰、拼放、成套收集的溫馨家庭遊戲。,
書櫃、植栽、我的貓,ㄕ,My Shelfie,中,2-4,I5,6.5,2,30,1.42,https://boardgamegeek.com/boardgame/366456/my-shelfie,烏嘎嘎,,1190,150,策略,輕策,板塊拼放,,綠色,v,https://www.youtube.com/watch?v=ifpdY-5hobA,XIAN在玩桌遊,,夢想中的新書櫃搬回家，把書本、桌遊盒、畫作、植栽一樣樣排上去，貓主子也悄悄跳進來佔了一格。佈置家居的生活感讓擺弄立體書架配件本身就很有儀式感。三塊連著拿效率最高但全塞進同一欄會讓上方難以收尾，只拿一塊精準卻可能被對手撿走關鍵顏色。,
煞有其時,ㄕ,That Time You Killed Me,中,2,I5,7.7,2,15-30,2.53,https://boardgamegeek.com/boardgame/344258/time-you-killed-me,烏嘎嘎,,1490,150,雙人,棋類,,,綠色,v,https://www.youtube.com/watch?v=YuIT-B4PkN0,XIAN在玩桌遊,,你和對手都宣稱是時間旅行的真正發明者，解決爭議的方式是穿梭過去現在未來三個時間層將對方分身徹��抹除。焦點指示物位置決定行動自由，強化某個時間層時另外兩個正悄悄滑向不利。真正的三維西洋棋，無隨機因素純粹空間判讀與預判，情境解鎖持續展現新層次。,
給我100分,ㄍ,Give me A++,中,2-6,I5,6.9,N/A,10-30,N/A,https://boardgamegeek.com/boardgame/343919/give-me,烏嘎嘎,,820,100,小品,心機,純卡牌,,綠色,v,,,,3-6人考試作弊心機遊戲。鐘聲響起考試開始！第一階段暗放答案牌到考卷上，第二階段可偷看、調換或檢舉他人。被檢舉作弊就扣分，最終拿到100分（A++）者勝。學生的終極夢想。,
藍星,ㄌ,Earth,中,1-5,H2,7.8,2,45-90,2.86,https://boardgamegeek.com/boardgame/350184/earth,烏嘎嘎,,,,策略,中策,成套收集,卡牌Combo,黃色,,https://www.youtube.com/watch?v=6chfgYveHiY,XIAN在玩桌遊,,地球億萬年自然演化為舞台，百科圖鑑式美術每張卡片附真實物種資訊。跟風行動機制讓所有人在他人回合也能同步執行次要行動，等待片刻幾乎消失。廢牌即養分的設計讓資源循環格外有機。終局倒數感不是來自計時器而是桌面上各方引擎的成熟速度。Golden Geek中量級年度遊戲。,
毒逗魔藥師,ㄉ,Whirling Witchcraft,中,2-5,I5,7.2,3,15-30,1.82,https://boardgamegeek.com/boardgame/335275/whirling-witchcraft,烏嘎嘎,,,,策略,輕策,資源轉換,,綠色,,,,,奇幻女巫調藥世界包裝成節奏飛快的互推角力。桌面大鍋爐在玩家之間逆時針傳遞，每次接鍋都像開盲盒。輕量配方轉化效率低但穩穩清台，激進配方把大量材料吞進噴出卻可能因輸入不足白費一手。炸了的瞬間乾脆收尾，傳遞鍋爐的動作本身成了俏皮的桌面儀式。,
童樣聰明,ㄊ,That's Pretty Clever! Kids,中,2-4,J5,6.8,2-3,15,1.17,https://boardgamegeek.com/boardgame/354892/s-pretty-clever-kids,烏嘎嘎,,490,50,紙筆,骰寫,,,綠色,v,https://www.youtube.com/watch?v=P3C9zv3Ty_I,新天鵝堡桌遊,,"規則簡單・容易上手
1.選擇骰子
2.畫掉符號
3.對手使用其他骰子

一起開派對！盡享戳破氣球的刺激、吹熄蠟燭的快感、拆開禮物的驚喜，以及嚐不盡的甜點。
誰能聰明地畫掉擲骰出現的符號，便會蒐集到彩虹星星和紅利圓圈。但要小心，所有你沒選擇的骰子，對手都可以使用。玩家們同時進行遊戲，你得全神貫注，隨時把握機會！",
阿瑞斯探險隊：發現,ㄚ,Terraforming Mars: Ares Expedition – Discovery,中,1-4,L5,7.9,2-3,60,2.6,https://boardgamegeek.com/boardgameexpansion/358739/terraforming-mars-ares-expedition-discovery,烏嘎嘎,,,,策略,中策,卡牌combo,,黃色,,,,,《阿瑞斯探險隊》擴充。新增獎項、里程碑、升級階段卡與萬��標籤四種機制。獎項是終局比數量取分，里程碑提供遊戲中目標。為基礎遊戲增加更多路線與變化。,
阿瑞斯探險隊：基礎建設,ㄚ,Terraforming Mars: Ares Expedition – Foundations,中,1-6,L5,7.3,2,60,2.33,https://boardgamegeek.com/boardgameexpansion/358740/terraforming-mars-ares-expedition-foundations,烏嘎嘎,,,,策略,中策,卡牌combo,,黃色,,,,,《阿瑞斯探險隊》擴充。新增玩家板塊讓遊戲支援至六人，含大型計分板與第四項改造指標：基礎建設。更多玩家、更多競爭，改造火星的規模再擴大。,
阿瑞斯探險隊：危機,ㄚ,Terraforming Mars: Ares Expedition – Crisis,中,1-4,L5,7.9,1,60,2.6,https://boardgamegeek.com/boardgameexpansion/358738/terraforming-mars-ares-expedition-crisis,烏嘎嘎,,,,策略,中策,卡牌combo,,黃色,,,,,《阿瑞斯探險隊》合作擴充。自然災難襲擊火星後，玩家必須聯手維持火星宜居。保留基礎的選階段與打牌規則，但改為全員合力對抗危機。合作版的火星改造體驗。,
腦霧證人,ㄋ,Fabula Rasa: Crime,中,2-5,F4,6.2,2,20,1,https://boardgamegeek.com/boardgame/346015/fabula-rasa-crime,烏嘎嘎,,690,100,小品,記憶,說故事,聯想,綠色,v,https://www.youtube.com/watch?v=Exq_V2bTx0U,新天鵝堡桌遊,,"最瞎目擊者！

1.起始玩家隨機抽6張牌，重新排列後講述��個犯罪故事。將這些牌依序疊放，形成故事牌堆。
2.擲骰決定要從故事牌堆中移除哪一張牌。
3.下一名證人用剩餘的牌與兩張新增的牌，重新陳述案情，必須對應紙牌順序，並且合情合理。

到底誰的腦子比較有霧？",
圖騰師,ㄊ,Baruka,中,2-4,I5,N/A,N/A,45-90,N/A,https://boardgamegeek.com/boardgame/388074/baruka,烏嘎嘎,,,,策略,輕策,成套收集,板塊拼放,綠色,,https://youtu.be/OKnHI5LkobM?si=ghS4tpSU9ZZaf6_n,逸馬的桌遊小教室,,巴魯卡部落神話為背景，共用祭壇上排列彩色圖騰回應神諭。所有人共用同一塊放置區，手上的秘密任務圖形隨時可能被別人順手完成。看得出對手即將拼出哪個圖形嗎？要先搶分還是改走獻祭路線？空間判斷與時機掌握是核心，互動張力在收尾階段尤其明顯。,
橡樹秘境,ㄒ,Oak,中,1-4,H2,7.2,3,60-90,3.18,https://boardgamegeek.com/boardgame/343362/oak,烏嘎嘎,,,,策略,中策,工人擺放,,紅色,,,,,1-4人橡樹秘境工人放置遊戲。德魯伊教團在古老橡樹周圍競逐影響力，派遣不同類型的工人執行採藥、立石陣、馴獸等行動。四季輪替改變行動強度，精美美術與主題沉浸感。,
瓦萊利亞之暗影王國,ㄨ,Shadow Kingdoms of Valeria,中,1-5,H2,7.7,2-4,30-75,2.61,https://boardgamegeek.com/boardgame/285036/shadow-kingdoms-valeria,烏嘎嘎,,,,策略,中策,卡牌combo,,黃色,,,,,1-4人暗影王國骰子構築遊戲。扮演魔將集結怪物軍團，反攻人類、精靈與矮人的堡壘。擲骰獲取資源與行動，招募部隊、發動攻勢。瓦萊利亞世界的反派視角，暗黑奇幻風格。,
瓦萊利亞之暗影王國：泰坦崛起,ㄨ,Shadow Kingdoms of Valeria: Rise of Titans,中,1-5,H2,7.7,2-3,30-75,3,https://boardgamegeek.com/boardgameexpansion/337461/shadow-kingdoms-valeria-rise-titans,烏嘎嘎,,,,策略,中策,卡牌combo,,黃色,,,,,《暗影王國》擴充。新增泰坦復活機制、亡靈大軍覺醒。更強力的怪物與新法術加入戰局。延續反派視角，為基礎遊戲增添更多部隊選擇與策略變化。,
城市規劃師,ㄔ,City Connect,中,1-4,E4,6.3,N/A,30-45,N/A,https://boardgamegeek.com/boardgame/357283/city-connect,烏嘎嘎,,390,50,策略,輕策,純卡牌,卡牌Combo,綠色,v,https://youtu.be/EgNHMgOJY_0?si=ukPV5_KMqWxN9oED,勃根地桌遊,,"身為市長，你是都市開發最重要的推手，抽取紙牌來收集資源，建設���式各樣的建築，促進這座城市蓬勃發展。
試著找出能夠提升彼此價值的建築組合，讓這座城市欣欣向榮、永續經營。",
阿納克遺跡,ㄚ,Lost Ruins of Arnak,中,1-4,H2,8.1,3,30-120,2.9,https://boardgamegeek.com/boardgame/312484/lost-ruins-arnak,烏嘎嘎,,2200,250,策略,中策,工人擺放,牌庫構築,黃色,v,,,,無人孤島上的探險遠征，牌組構築與工人擺放兩套引擎精妙共振。每張手牌都是一道選擇題——現在打出換資源還是作為工人派遣的燃料？全程只有五輪，什麼都想要只能選一個方向走的拉扯感被壓縮得格外尖銳。三人局是甜蜜點，Board Game Quest年度遊戲，全球八萬五千人擁有。,
阿納克遺跡-探險隊長擴,ㄚ,Lost Ruins of Arnak: Expedition Leaders,中,1-4,H2,8.7,3,30-120,3.13,https://boardgamegeek.com/boardgameexpansion/341254/lost-ruins-arnak-expedition-leaders,烏嘎嘎,,,,策略,中策,工人擺放,牌庫構築,黃色,,,,,阿納克遺跡最重量級擴充，六位探險領袖各有專屬起始牌組與獨特能力。非對稱設計讓第一輪行動之前策略起點就已截然不同。擅長資源爆發的領袖早期搶佔高價值遺跡，牌組加速型需要前期謹慎布局確保後段精準連貫。從此不想回到基礎版是玩家最常說的一句話。,
非洲之旅(紙牌版),ㄈ,Wildlife Safari,中,2-5,E4,6.7,4,20-30,1.29,https://boardgamegeek.com/boardgame/398/wildlife-safari,烏嘎嘎,,990,100,小品,手牌管理,純卡牌,,綠色,v,https://youtu.be/3ifzWDcjCF4?si=aghS5zjeafLuPyNu,勃根地桌遊,,"在這趟「非洲之旅」中，你會窺見獅子、犀牛、大象、花豹和斑馬的風采。
你能猜到在旅程終了時，誰會成為最有價值的動物嗎？
在適當的時機打出正確的紙牌，並收集最有價值的動物，讓你在遊戲結束時獲得高分，可惜，動物的價值會隨著打出的紙牌而改變哦！
規則簡單，易學易教，但是變化迅速，對全家大小來說都是款緊張刺激、富有挑戰性的遊戲！
★2012 美國遊戲雜誌獎最佳紙牌遊戲入圍",
雨後新香,ㄩ,Petrichor,中,1-4,H2,6.9,3-4,20-80,3.01,https://boardgamegeek.com/boardgame/210274/petrichor,烏嘎嘎,,1490,150,策略,中策,成套收集,,紅色,v,https://youtu.be/AROPcW508i4?si=u-QPeMm2YiHfRlBf,逸馬的桌遊小教室,,你不是農夫不是土地主，而是一朵雲。在對的時刻降雨讓農田豐收，但天空中其他雲朵也有一樣的算盤。四個基本行動不難理解，難的是選擇時機——現在移動雲朵佔位還是先施雨讓田地達標？推動收割對自己有利卻可能同時幫了對手。外表田園詩內裡算計與搶奪。,
掘跡藍星,ㄐ,Excavation Earth,中,1-4,H2,7.2,3-4,30-120,3.77,https://boardgamegeek.com/boardgame/292126/excavation-earth,烏嘎嘎,,4000,400,策略,重策,引擎構築,,紅色,,https://www.youtube.com/watch?v=6chfgYveHiY,XIAN在玩桌遊,,人類滅絕後的百年地球，滿目廢墟與遺物在鄰近星系眼中化身為無價藝術珍品。垃圾變黃金的反差設定配上風格鮮明的科幻美術。每張牌同時身兼多種用途——移動探險員、挖掘古物、派商人佔位、操控市場需求或鑽進黑市。大全套一次收錄主遊戲與兩個擴充。,
掘跡藍星-第二波,ㄐ,Excavation Earth: Second Wave,中,1-4,H2,7.6,4,30-120,3,https://boardgamegeek.com/boardgameexpansion/310498/excavation-earth-second-wave,烏嘎嘎,,4000,400,策略,重策,引擎構築,,紅色,,https://www.youtube.com/watch?v=6chfgYveHiY,XIAN在玩桌遊,,《掘跡藍星》第一擴充。新增收藏家與影響者兩個外星種族、觀測駁船板塊（操控市場需求）與成就系統。更多得分路線與市場操縱手段，豐富基礎遊戲的策略層次。,
掘跡藍星-銀河博物館,ㄐ,Excavation Earth: It Belongs in a Museum,中,1-4,H2,7.9,N/A,30-120,5,https://boardgamegeek.com/boardgameexpansion/341232/excavation-earth-it-belongs-museum,烏嘎嘎,,4000,400,策略,重策,引擎構築,,紅色,,https://www.youtube.com/watch?v=kAuYz01avE0,XIAN在玩桌遊,,《掘跡藍星》第二擴充。新增兩種外星種族、神秘文物、科技卡牌組與博物館板塊。博物館提供全新得分方式，開闢更多遊玩與致勝路線。,
掘跡藍星: 漂亮盒子,ㄐ,Excavation Earth: Pretty Boxes & Ancient Artefacts,中,1-4,H2,7.3,N/A,N/A,N/A,https://boardgamegeek.com/boardgameexpansion/328580/excavation-earth-pretty-boxes-ancient-artefacts,烏嘎嘎,,4000,400,策略,重策,引擎構築,,紅色,,https://www.youtube.com/watch?v=kAuYz01avE0,XIAN在玩桌遊,,《掘跡藍星》Promo配件。含兩組替代文物板塊（古代物品、發聲物品）與漂亮盒子擴充（新增各色文物各一，置於黑市牌堆頂端）。KS限定的小型配件擴充。,
掘跡藍星: 垃圾金屬,ㄐ,Excavation Earth: Junk Tiles Promo Pack,中,1-4,H2,7.5,N/A,N/A,N/A,https://boardgamegeek.com/boardgameexpansion/345047/excavation-earth-junk-tiles-promo-pack,烏嘎嘎,,4000,400,策略,重策,引擎構築,,紅色,,https://www.youtube.com/watch?v=kAuYz01avE0,XIAN在玩桌遊,,《掘跡藍星》Promo配件。新增垃圾金屬稀有文物板塊，讓玩家更容易且靈活地出售物品。小型便利的配件強化包。,
永保聰明,ㄩ,Clever 4Ever,中,1-4,J5,7.8,2,30,2.38,https://boardgamegeek.com/boardgame/366162/clever-4ever,烏嘎嘎,,490,50,紙筆,骰寫,,,黃色,v,https://www.youtube.com/watch?v=OvnECUS5JEY,新天鵝堡桌遊,,"1. 選擇骰子
2. 進行記��
3. 其他玩家使用剩餘的骰子
讓《永保聰明》陪你度過歡樂時光！

在暢銷遊戲《絕頂聰明》系列作品的新版本中，有你熟悉的規則，也有新的機制，創造出迷人的挑戰和艱困的決擇。你願意承受扣分的風險來獲得獎勵嗎？該如何選出最有利的骰子？快來試試精彩的《永保聰明》！

兩人玩也盡興！還有單人規則",
卡卡頌霧中情誼,ㄎ,Mists over Carcassonne,中,1-5,H3,7.4,2,35,2.07,https://boardgamegeek.com/boardgame/358124/mists-over-carcassonne,烏嘎嘎,,1290,150,策略,輕策,板塊拼放,合作,綠色,v,,,,中世紀田園披上鬼氣森森的迷霧，領主搖身一變成為協力驅魔的守護者。每一輪抽到板塊都必須在現在就拿分和先壓制鬼魂之間做出判斷。積極進攻可能在幾輪後讓全隊提前崩盤，重心放在墓地配置又可能讓分數進度遠遠落後。逐關解鎖六段難度，從競爭版卡卡頌轉換口味。,
砰! 決鬥,ㄅ,BANG! The Duel,中,2,F5,6.4,2,30,1.86,https://boardgamegeek.com/boardgame/182094/bang-duel,烏嘎嘎,,790,100,雙人,,,,綠色,v,https://www.youtube.com/watch?v=oYBWszBarXg,新天鵝堡桌遊,,"砰! 決鬥是源自經典遊戲砰! BANG!系列遊戲機制所研發的一款雙人遊戲。

最終，警方與歹徒面對面進行槍戰，決鬥中總是充滿意外與驚奇，雙方同���各擁有兩名角色，一名為前鋒，另一名擔任後衛，唯有謹慎地安排他們的位置，並明智地發揮他們的能力與配備，讓所有的敵人滾進地獄，才能獲得最終的勝利！",
忘憂繪卷,ㄨ,Canvas,中,1-5,I5,7.3,4,30,1.65,https://boardgamegeek.com/boardgame/290236/canvas,烏嘎嘎,,1090,150,策略,輕策,純卡牌,成套收集,綠色,v,,,,透明材質印製的藝術卡片，三張依序疊放後不同層次的筆觸與色彩在光線中相互滲透。每一幅畫都只有這一局才存在。再抽一張還是現在收手作畫？被你略過的卡牌會持續累積指示物，下一輪取用時反而可獲得額外資源。沒被選中的資源反而增值的節奏讓每回合暗藏微妙博弈。,
三奧米諾,ㄙ,Triominos,中,2-6,L7,5.4,3-4,30,1.39,https://boardgamegeek.com/boardgame/4040/tri-ominos,烏嘎嘎,,790,100,抽象,牌類,運氣,,綠色,v,,,,1965年問世的經典三角骨牌，方形牌片改造成三角板塊。三個頂點各自標示數字，相鄰兩邊必須同時對上場上既有圖案。立刻把高分牌放掉還是保留關鍵數字等待大連線獎勵？板塊愈鋪愈滿可用邊緣減少，要不要冒險抽牌承擔扣分就成為轉折。跨世代共玩的童年回憶。,
雅典衛城,ㄧ,Akropolis,中,1-4,I5,7.5,3,30,1.79,https://boardgamegeek.com/boardgame/357563/akropolis,烏嘎嘎,,990,100,策略,輕策,板塊拼放,,綠色,v,https://youtu.be/M8ir5MnBOO8?si=uwDdZ5hV8lt5sncY,逸馬的桌遊小教室,,地中海陽光下從空曠山丘出發，一塊一塊砌出屬於自己的衛城傳說。共享建設工地裡所有板塊依序排開，最前方免費取得越往後消耗越多石料。眼前最需要的板塊是否值得花掉辛苦累積的石料去搶？疊得越高分數越驚人，但覆蓋掉下層板塊意味永久放棄該地的分區選項。,
動物全世界,ㄉ,HABA Animals Around the World,中,2-4,16格櫃上,7.4,N/A,20,N/A,https://boardgamegeek.com/boardgame/362601/tiere-der-welt-wissensreise-durch-die-wildnis,烏嘎嘎,,1100,150,兒童,知識,記憶,純卡牌,綠色,v,,,,世界各地超過50種野生動物化為猜謎旅程。線索一一揭曉，玩家搶先鎖定唯一答案。越早用少量線索猜對步伐越大，猜錯則立刻出局。內附專為小手設計的叢林框架。,
填數好手,ㄊ,Cross Math,中,1-4,L6,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,690,100,小品,算數,板塊拼放,,綠色,v,,,,,
賽馬大亨,ㄙ,Ready Set Bet,中,2-9,L5,7.7,6-8,45-60,1.29,https://boardgamegeek.com/boardgame/351040/ready-set-bet,烏嘎嘎,,1290,150,派對,運氣,競速,,綠色,v,,,,Golden Geek最佳派對遊戲獎。骰子一擲賽道上的馬匹奮力衝刺，沒有輪次沒有等待純粹的即時決策。賽事剛開跑就押注賠率最��但風險最大，中段局勢漸明再進場只能搶到低報酬位置。四輪賽事每場三五分鐘內結束，腎上腺素飆到最高點後立刻進入喘息片刻。,
盆景大師,ㄆ ,Bonsai,中,1-4,L5,7.4,3-4,40,1.89,https://boardgamegeek.com/boardgame/366994/bonsai,烏嘎嘎,,1250,150,策略,輕策,板塊拼放,,綠色,v,https://youtu.be/45nzYihUgHo?si=G0bkRpAxB_4mFVku,逸馬的桌遊小教室,,借自自然的活著的藝術品——從光禿樹樁出發，一片片貼上樹幹枝條葉片花朵果實。冥想從公開牌列選牌補充資源，或培育將板塊貼上版圖。囤積過久白費，衝太快手牌空乏。桌面中央的目標牌先搶先贏、後搶分少、不搶則扣分。每局結束時桌上盆景形態截然不同。,
飛行船都市,ㄈ,Airship City,英,3-4,J4,7,3,75-120,3,https://boardgamegeek.com/boardgame/256442/airship-city,烏嘎嘎,,1200,150,策略,中策,引擎構築,,紅色,,,,超燒腦,2-4人飛行船都市建造遊戲。人類移居雲端建造飛行船城市，玩家作為工程師蒐集材料、捐獻資源建設飛行船。日式同人重策遊戲，資源管理與建造路線規劃並重。,
挑戰序列,ㄊ,Sequence Classic,中,2-12,L6,6.1,3-4,10-30,1.32,https://boardgamegeek.com/boardgame/2375/sequence,烏嘎嘎,v,750,100,小品,棋類,,,綠色,v,,,,撲克牌與棋盤連線融合的經典對戰。從手牌選一���打出在對應格位落子，雙眼J瞬間搶佔關鍵空格、單眼J專門拆掉對手要害棋子。是留牌等最佳時機還是立刻出手應對眼前威脅？組隊模式禁止嘴砲溝通，必須從隊友的出牌推敲意圖。少數能讓從不玩桌遊的家人心甘情願坐下來的遊戲。,
喚影萌獸,ㄏ,CASTING SHADOW,中,2-4,I5,6.5,4,30-60,2.22,https://boardgamegeek.com/boardgame/359502/casting-shadows,烏嘎嘎,,1200,150,派對,,,,綠色,v,,,,黑暗而迷人的奇幻世界，萌系角色與陰暗魔法氛圍的反差令人過目難忘。五顆資源骰決定這回合能做什麼——移動搶占有利地形、學習新法術強化長期戰力，還是趁對手虛弱直接出手？四個行動點想同時推進三件事往往只能選二。暗影形態解鎖後戰場均衡突然打破的瞬間引爆全桌驚呼。,
魔法秘笈,ㄇ,SpellBook,中,1-4,I5,6.9,2-4,60,2,https://boardgamegeek.com/boardgame/391834/spellbook,烏嘎嘎,,1350,150,策略,輕策,資源轉換,,綠色,v,,,,"年度大儀式中巫師翻開魔法書蒐羅魔法物質。現在就發動法術還是再等一輪讓效果更完整？前期每一格魔法物質都稀缺，中盤已學會的法術開始串聯，引擎逐漸啟動的體感最受玩家稱道。超過2,100種法術組合確保每局發展路線都不盡相同，壓克力材質配件視覺質感突出。",
未知行���,ㄨ,Planet Unknown ,中,1-6,H2,8,4,60-80,2.22,https://boardgamegeek.com/boardgame/258779/planet-unknown,烏嘎嘎,,3200,350,策略,輕策,,,綠色,v,,,,地球資源耗盡的未來，探測車登陸未知星球建立維繫生命的基礎設施。實體旋轉太空站緩緩轉動，所有玩家同步挑選雙面多連方塊板塊。眼前形狀剛好補上缺口的板塊未必對應最想推進的科技軌道，能讓引擎再上一層的板塊往往形狀刁鑽。越玩越緊的曲線令人舒服地沉浸其中。,
魔藥無雙,ㄇ,Only One Collection ,中,2-4,E4,7.1,4,30-60,1,https://boardgamegeek.com/boardgame/374487/only-one-collection,烏嘎嘎,,790,100,小品,,,,綠色,,https://www.youtube.com/watch?v=7PCahuKLLnw,XIAN在玩桌遊,,魔法師將無雙之藥灑向大地，年輕學徒競相蒐集稀有藥材煉製傳世魔藥。每翻一張牌就離爆炸近一步，太早收手又怕肥水流入鄰座——停或翻的瞬間，手心微微冒汗。,
最後一根稻草,ㄗ,The Last Straw,中,2-4,E4,5,3-4,15,1,https://boardgamegeek.com/boardgame/15505/last-straw,烏嘎嘎,,390,50,小品,平衡,,,綠色,v,https://www.youtube.com/watch?v=IEzRVwNbRj4,新天鵝堡桌遊,,"玩家輪流將自己的一根稻草放在驢子的鞍上，放置時，若有任何稻草從驢背上掉落，必須將所有掉落的稻草放到自己面前。
儘快將自己所有的稻草放��驢子背上，率先成完的玩家獲勝。",
翻滾雲霄飛車,ㄈ,Roller Coaster Rush,中,2-4,L6,4.2,3,15-30,2,https://boardgamegeek.com/boardgame/379644/roller-coaster-rush,烏嘎嘎,,1350,150,策略,輕策,,,綠色,v,,,,先在紙上做夢，再用雙手把夢蓋起來，最後讓彈珠替你驗收。競標軌道零件時每塊錢都要算計，搶輸忍痛拆掉心血、搶贏卻可能意外壯大——直到彈珠沿軌道一路滾動，全桌驚呼。,
血與刃的白薔薇,ㄒ,Blades & Rose,中,5-10,H4,N/A,N/A,15-25,2,https://boardgamegeek.com/boardgame/400566/blades-rose,烏嘎嘎,v,690,100,陣營,吹牛,心機,,綠色,v,https://youtu.be/G0vxkvkYCus?si=TEi1e1cexigrKt1N,勃根地桌遊,動腦,中世紀黑暗奇幻的地下聖所，白薔薇教派與血刃刺客暗中角力。每張出牌都在暴露身份與按兵不動之間拉鋸——血刃方只要刺殺白薔薇化身就立即獲勝，優勢隨時在一個回合內化為敗局。,
送報員,ㄙ,Newsboys,日,1-4,J5,N/A,N/A,20,2,https://boardgamegeek.com/boardgame/401543/newsboys,Vincent,,900,100,紙筆,,,,綠色,v,,,,1-4人翻牌擲骰紙筆遊戲。1890年代布魯克林報童拓展送報區域。翻牌揭露三圖示、擲三骰自選一個配對，在玩家板上畫X擴張路線。骰子運氣加上區域規劃，輕快的紙筆遊戲。,
揚帆遠航,ㄧ,Come sail away,日,1-4,I4,7.8,"2,4",25,2.25,https://boardgamegeek.com/boardgame/386405/come-sail-away,Vincent,,2200,250,策略,輕策,輪抽,,綠色,v,,,,明亮復古的豪華遊輪緩緩啟航，把帶著行李與夢想的乘客一一送進對的艙房。前段從容優雅、後段艙房逐漸塞滿，抱怨乘客近在眼前，最後兩輪心跳加速——像在甲板上喝著調酒同時盤算誰該坐哪。,
